																																																																																																																
Globals:	maxSwarmSize=	1000000	minimalExcitement=	1.0E-4	randomSeedCounter=	0	randomSeedTimer=	0	useSecureRandom=	false																																																																																																						
	started	ended	method	msmts	iter	FlameClass	F_R0C0_real	F_R0C0_imag	F_R1C0_real	F_R1C0_imag	F_absQ	F_size	F_sDim	F_pDim	F_target	F_anregung	F_tgt[ 0]	F_excit[ 0]	F_tgt[ 1]	F_excit[ 1]	F_NullPairsRe[ 0]	F_NullPairsIm[ 0]	F_NullPairsRe[ 1]	F_NullPairsIm[ 1]	F_NullPairsRe[ 2]	F_NullPairsIm[ 2]	F_NullPairsRe[ 3]	F_NullPairsIm[ 3]	F_obR0C0_real	F_obR0C0_imag	F_obR0C1_real	F_obR0C1_imag	F_obR1C0_real	F_obR1C0_imag	F_obR1C1_real	F_obR1C1_imag	F_P0I0	F_P0I1	F_P0I2	F_P0I3	F_P1I0	F_P1I1	F_P1I2	F_P1I3	F_P2I0	F_P2I1	F_P2I2	F_P2I3	F_P3I0	F_P3I1	F_P3I2	F_P3I3	F_R0C0_real	F_R0C0_imag	F_R0C1_real	F_R0C1_imag	F_R1C0_real	F_R1C0_imag	F_R1C1_real	F_R1C1_imag	F_peR0C0_real	F_peR0C0_imag	F_peR1C0_real	F_peR1C0_imag	F_evR0C0_real	F_evR0C0_imag	F_evR0C1_real	F_evR0C1_imag	F_evR1C0_real	F_evR1C0_imag	F_evR1C1_real	F_evR1C1_imag	F_ewR0C0_real	F_ewR0C0_imag	F_ewR1C0_real	F_ewR1C0_imag	avgIter	conv	div	target[0]	target[1]	sigma[0]	sigma[1]	dist[0]	dist[1]	sigma[0]	sigma[1]	minAbs	maxAbs	avgAbs	sigmaAbs	minSize	maxSize	avgSize	sigmaSize	minNP0	maxNP0	avgNP0	sigmaNP0	minNP1	maxNP1	avgNP1	sigmaNP1	minNP2	maxNP2	avgNP2	sigmaNP2	minNP3	maxNP3	avgNP3	sigmaNP3	nodeHash
	18/12/16 00:42	18/12/16 00:43	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	43	0	100	0	11849	623	2	4	0.7258	0.52679	0.7258	0.52679	0.7258	0.52679	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	43	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	43	0	100	0	100	0	43	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	49	986	14	0.15605	0.84395	0.01156	0.01156	0.15314	0.84686	0.01147	0.01147	10	1993	197	203	607	627883	39471	56668	31	92492	3507	85	117	206222	10525	128	37	195523	3053	97	56	110748	2467	80	5D0526E3
	18/12/16 00:43	18/12/16 00:44	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	42	0	100	0	11764	622	2	4	0.71404	0.50986	0.71404	0.50986	0.71404	0.50986	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	42	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	42	0	100	0	100	0	42	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	47	992	8	0.14995	0.85005	0.01134	0.01134	0.14012	0.85988	0.01102	0.01102	24	2041	186	169	1822	534792	39918	55981	113	177241	3737	102	166	213165	11062	133	38	115971	2782	77	81	80606	2206	69	5D0526E3
	18/12/16 00:43	18/12/16 00:49	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	41	0	100	0	11681	621	2	4	0.70199	0.4928	0.70199	0.4928	0.70199	0.4928	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	41	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	41	0	100	0	100	0	41	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	48	990	10	0.14391	0.85609	0.01116	0.01116	0.14141	0.85859	0.01107	0.01107	19	2368	185	168	1938	500940	37872	46534	61	61093	3151	80	186	220831	10412	118	46	97401	2816	80	51	70389	2382	70	569586CE
	18/12/16 00:44	18/12/16 00:45	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	40	0	100	0	11600	620	2	4	0.68966	0.47562	0.68966	0.47562	0.68966	0.47562	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	40	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	40	0	100	0	100	0	40	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	48	989	11	0.13793	0.86207	0.01096	0.01096	0.11426	0.88574	0.01012	0.01012	22	1998	188	174	1888	550886	38723	49496	173	206079	3412	98	191	113667	10686	114	47	146796	2881	83	21	150232	2208	77	5D0526E3
	18/12/16 00:45	18/12/16 00:46	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	39	0	100	0	11521	619	2	4	0.67702	0.45836	0.67702	0.45836	0.67702	0.45836	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	39	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	39	0	100	0	100	0	39	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	47	991	9	0.13202	0.86798	0.01075	0.01075	0.13623	0.86377	0.0109	0.0109	31	2563	183	164	870	702364	38203	51795	71	124786	3502	95	199	287469	10447	124	24	115078	2787	81	25	65197	2194	70	5D0526E3
	18/12/16 00:46	18/12/16 00:47	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	38	0	100	0	11444	618	2	4	0.6641	0.44103	0.6641	0.44103	0.6641	0.44103	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	38	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	38	0	100	0	100	0	38	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	47	988	12	0.12618	0.87382	0.01056	0.01056	0.12955	0.87045	0.01068	0.01068	17	1726	183	178	1669	725148	37860	57277	191	255140	3100	102	210	289658	10836	138	35	75541	2840	83	69	57021	1985	64	5D0526E3
	18/12/16 00:47	18/12/16 00:47	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	37	0	100	0	11369	617	2	4	0.65089	0.42366	0.65089	0.42366	0.65089	0.42366	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	37	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	37	0	100	0	100	0	37	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	44	990	10	0.12042	0.87958	0.01034	0.01034	0.11515	0.88485	0.01014	0.01014	23	2009	173	164	1255	728183	33662	44768	188	107246	2622	77	29	118834	9514	107	62	223981	2427	95	45	120475	2109	76	5D0526E3
	18/12/16 00:47	18/12/16 00:48	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	36	0	100	0	11296	616	2	4	0.63739	0.40627	0.63739	0.40627	0.63739	0.40627	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	36	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	36	0	100	0	100	0	36	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	47	985	15	0.11473	0.88527	0.01015	0.01015	0.12081	0.87919	0.01038	0.01038	27	1975	179	161	1380	566493	35802	48371	140	91485	2925	81	210	199325	10410	126	75	76558	2461	74	61	99790	1937	66	5D0526E3
	18/12/16 00:48	18/12/16 00:49	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	35	0	100	0	11225	615	2	4	0.62361	0.38889	0.62361	0.38889	0.62361	0.38889	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	35	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	35	0	100	0	100	0	35	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	45	990	10	0.10913	0.89087	0.00991	0.00991	0.11212	0.88788	0.01003	0.01003	24	1531	173	149	1619	411329	34253	42488	98	121992	2570	82	126	125357	9837	108	11	129451	2607	87	52	75347	1954	70	5D0526E3
	18/12/16 00:49	18/12/16 00:50	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	34	0	100	0	11156	614	2	4	0.60954	0.37154	0.60954	0.37154	0.60954	0.37154	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	34	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	34	0	100	0	100	0	34	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	43	992	8	0.10362	0.89638	0.00968	0.00968	0.1129	0.8871	0.01005	0.01005	28	1511	166	141	1454	547574	32507	42925	133	184518	2572	89	258	146869	9562	112	45	90796	2198	77	83	61497	1770	59	5D0526E3
	18/12/16 00:49	18/12/16 00:54	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	33	0	100	0	11089	613	2	4	0.59518	0.35424	0.59518	0.35424	0.59518	0.35424	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	33	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	33	0	100	0	100	0	33	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	43	993	7	0.09821	0.90179	0.00944	0.00944	0.1007	0.8993	0.00955	0.00955	29	1395	164	130	2271	505686	32750	42950	212	103788	2396	71	56	178400	9675	113	42	58823	2167	66	85	190210	1986	86	569586CE
	18/12/16 00:50	18/12/16 00:50	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	32	0	100	0	11024	612	2	4	0.58055	0.33704	0.58055	0.33704	0.58055	0.33704	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	32	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	32	0	100	0	100	0	32	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	994	6	0.09289	0.90711	0.00921	0.00921	0.10664	0.89336	0.00979	0.00979	23	1939	160	136	1337	426695	30901	38017	80	89986	2348	79	142	101450	9276	105	68	62793	1980	64	78	129174	1703	72	5D0526E3
	18/12/16 00:50	18/12/16 00:51	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	31	0	100	0	10961	611	2	4	0.56564	0.31995	0.56564	0.31995	0.56564	0.31995	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	31	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	31	0	100	0	100	0	31	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	996	4	0.08767	0.91233	0.00896	0.00896	0.07831	0.92169	0.00851	0.00851	9	979	152	107	1581	568033	30293	38696	172	174555	2271	87	203	247411	9396	112	80	34326	1821	55	54	78315	1521	59	5D0526E3
	18/12/16 00:51	18/12/16 00:52	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	30	0	100	0	10900	610	2	4	0.55046	0.303	0.55046	0.303	0.55046	0.303	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	30	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	30	0	100	0	100	0	30	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	996	4	0.08257	0.91743	0.00872	0.00872	0.0753	0.9247	0.00836	0.00836	36	1068	156	107	1661	422194	30195	35148	26	73624	2053	67	245	121144	9460	106	59	54290	1887	58	69	122337	1558	67	5D0526E3
	18/12/16 00:52	18/12/16 00:52	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	29	0	100	0	10841	609	2	4	0.53501	0.28623	0.53501	0.28623	0.53501	0.28623	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	29	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	29	0	100	0	100	0	29	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	998	2	0.07758	0.92242	0.00847	0.00847	0.06112	0.93888	0.00758	0.00758	29	1087	152	108	2458	453478	30815	39133	173	113721	2215	79	264	131560	9626	107	35	58317	1905	63	86	69594	1524	60	5D0526E3
	18/12/16 00:52	18/12/16 00:53	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	28	0	100	0	10784	608	2	4	0.51929	0.26966	0.51929	0.26966	0.51929	0.26966	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	28	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	28	0	100	0	100	0	28	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	992	8	0.0727	0.9273	0.00824	0.00824	0.07056	0.92944	0.00813	0.00813	23	1866	159	147	2806	592619	31442	44660	168	163563	2255	85	93	247156	9649	118	92	77900	1999	70	70	91779	1675	66	5D0526E3
	18/12/16 00:53	18/12/16 00:54	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	27	0	100	0	10729	607	2	4	0.50331	0.25332	0.50331	0.25332	0.50331	0.25332	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	27	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	27	0	100	0	100	0	27	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	995	5	0.06795	0.93205	0.00798	0.00798	0.07538	0.92462	0.00837	0.00837	24	1691	151	129	1858	416719	29314	37676	129	57627	1833	61	236	141076	9212	110	71	63528	1915	64	59	120431	1562	70	5D0526E3
	18/12/16 00:54	18/12/16 00:54	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	26	0	100	0	10676	606	2	4	0.48707	0.23724	0.48707	0.23724	0.48707	0.23724	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	26	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	26	0	100	0	100	0	26	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	996	4	0.06332	0.93668	0.00772	0.00772	0.0512	0.9488	0.00698	0.00698	32	1368	145	102	1880	453981	27333	31363	139	47558	1615	51	193	170847	8852	103	90	35568	1638	54	70	64182	1434	61	5D0526E3
	18/12/16 00:54	18/12/16 00:55	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	25	0	100	0	10625	605	2	4	0.47059	0.22145	0.47059	0.22145	0.47059	0.22145	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	25	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	25	0	100	0	100	0	25	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	997	3	0.05882	0.94118	0.00745	0.00745	0.05617	0.94383	0.00729	0.00729	24	1574	146	104	1643	372966	28704	33528	117	101054	1813	72	234	136111	9331	103	67	83243	1757	65	29	62300	1324	57	5D0526E3
	18/12/16 00:54	18/12/16 00:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	24	0	100	0	10576	604	2	4	0.45386	0.20599	0.45386	0.20599	0.45386	0.20599	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	24	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	24	0	100	0	100	0	24	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	994	6	0.05446	0.94554	0.0072	0.0072	0.0503	0.9497	0.00693	0.00693	32	1918	148	127	1884	521811	29332	40870	88	137840	1739	70	251	164149	9437	110	73	131110	1945	80	61	97967	1418	63	569586CE
	18/12/16 00:55	18/12/16 00:55	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	23	0	100	0	10529	603	2	4	0.43689	0.19087	0.43689	0.19087	0.43689	0.19087	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	23	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	23	0	100	0	100	0	23	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	998	2	0.05024	0.94976	0.00691	0.00691	0.04409	0.95591	0.0065	0.0065	22	1192	141	99	656	519603	27710	34275	37	61500	1565	55	94	226229	9351	111	70	58180	1626	59	67	56223	1190	48	5D0526E3
	18/12/16 00:55	18/12/16 00:56	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	22	0	100	0	10484	602	2	4	0.41969	0.17614	0.41969	0.17614	0.41969	0.17614	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	22	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	22	0	100	0	100	0	22	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	995	5	0.04617	0.95383	0.00665	0.00665	0.0593	0.9407	0.00749	0.00749	16	1804	142	121	1550	483768	26455	34305	139	196620	2050	95	81	101868	8471	97	70	44723	1434	53	90	37497	1152	46	5D0526E3
	18/12/16 00:56	18/12/16 00:56	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	21	0	100	0	10441	601	2	4	0.40226	0.16181	0.40226	0.16181	0.40226	0.16181	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	21	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	21	0	100	0	100	0	21	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	1000	0	0.04224	0.95776	0.00636	0.00636	0.057	0.943	0.00733	0.00733	27	1139	142	93	1552	382968	27485	34031	143	121404	1715	71	169	121427	9021	103	100	67516	1605	61	96	53168	1279	55	5D0526E3
	18/12/16 00:56	18/12/16 00:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	20	0	100	0	10400	600	2	4	0.38462	0.14793	0.38462	0.14793	0.38462	0.14793	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	20	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	20	0	100	0	100	0	20	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	997	3	0.03846	0.96154	0.00609	0.00609	0.0321	0.9679	0.00558	0.00558	18	1199	142	97	1003	332125	27169	31175	101	83494	1517	59	238	136770	9270	103	72	48674	1411	54	60	70274	1268	57	5D0526E3
	18/12/16 00:57	18/12/16 00:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	19	0	100	0	10361	599	2	4	0.36676	0.13451	0.36676	0.13451	0.36676	0.13451	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	19	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	19	0	100	0	100	0	19	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	996	4	0.03484	0.96516	0.00581	0.00581	0.03414	0.96586	0.00575	0.00575	14	1581	138	105	2324	353017	25758	29571	193	100825	1510	67	190	124174	8824	99	108	41012	1353	50	102	55923	1075	50	5D0526E3
	18/12/16 00:57	18/12/16 00:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	18	0	100	0	10324	598	2	4	0.3487	0.12159	0.3487	0.12159	0.3487	0.12159	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	18	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	18	0	100	0	100	0	18	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	996	4	0.03138	0.96862	0.00552	0.00552	0.03213	0.96787	0.00559	0.00559	15	1260	131	91	1361	491720	23784	28496	95	33315	1190	44	293	140867	8309	97	38	71991	1295	56	74	31512	990	42	5D0526E3
	18/12/16 00:58	18/12/16 00:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	17	0	100	0	10289	597	2	4	0.33045	0.1092	0.33045	0.1092	0.33045	0.1092	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	17	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	17	0	100	0	100	0	17	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	1000	0	0.02809	0.97191	0.00522	0.00522	0.019	0.981	0.00432	0.00432	25	679	127	63	3695	287390	23628	23654	202	40048	1147	44	491	97747	8377	89	111	54040	1219	50	103	68465	967	50	5D0526E3
	18/12/16 00:58	18/12/16 00:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	16	0	100	0	10256	596	2	4	0.31201	0.09735	0.31201	0.09735	0.31201	0.09735	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	16	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	16	0	100	0	100	0	16	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	1000	0	0.02496	0.97504	0.00493	0.00493	0.017	0.983	0.00409	0.00409	25	1260	125	73	2172	388074	22520	24569	51	29966	1070	41	317	126492	8075	92	118	72403	1141	55	89	19192	872	36	5D0526E3
	18/12/16 00:58	18/12/16 01:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	15	0	100	0	10225	595	2	4	0.2934	0.08608	0.2934	0.08608	0.2934	0.08608	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	15	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	15	0	100	0	100	0	15	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	1000	0	0.022	0.978	0.00464	0.00464	0.028	0.972	0.00522	0.00522	36	1080	126	68	2715	340061	23636	24400	109	33341	1112	40	200	127920	8542	94	108	40224	1114	46	115	42639	949	44	569586CE
	18/12/16 00:59	18/12/16 00:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	14	0	100	0	10196	594	2	4	0.27462	0.07541	0.27462	0.07541	0.27462	0.07541	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	14	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	14	0	100	0	100	0	14	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	999	1	0.01922	0.98078	0.00434	0.00434	0.02302	0.97698	0.00475	0.00475	23	1738	127	87	2408	348373	22351	23296	220	34888	1025	41	390	141728	8229	93	40	20312	963	39	118	48408	858	47	5D0526E3
	18/12/16 00:59	18/12/16 00:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	13	0	100	0	10169	593	2	4	0.25568	0.06537	0.25568	0.06537	0.25568	0.06537	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	13	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	13	0	100	0	100	0	13	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	34	999	1	0.01662	0.98338	0.00404	0.00404	0.01401	0.98599	0.00372	0.00372	32	992	123	73	2447	313203	21965	22418	166	97294	1127	62	459	107639	8022	86	110	19736	945	39	131	18934	792	35	5D0526E3
	18/12/16 00:59	18/12/16 01:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	12	0	100	0	10144	592	2	4	0.23659	0.05598	0.23659	0.05598	0.23659	0.05598	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	12	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	12	0	100	0	100	0	12	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	998	2	0.0142	0.9858	0.00374	0.00374	0.02004	0.97996	0.00444	0.00444	24	1136	123	70	3653	269999	22005	18823	183	52294	958	45	453	70319	8221	80	89	30888	911	39	116	53577	817	45	5D0526E3
	18/12/16 01:00	18/12/16 01:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	11	0	100	0	10121	591	2	4	0.21737	0.04725	0.21737	0.04725	0.21737	0.04725	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	11	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	11	0	100	0	100	0	11	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	999	1	0.01196	0.98804	0.00344	0.00344	0.01702	0.98298	0.00409	0.00409	16	1425	121	83	1136	435850	21979	24252	98	152121	1157	75	215	79527	7910	76	110	64540	963	51	118	76573	867	57	5D0526E3
	18/12/16 01:00	18/12/16 01:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	10	0	100	0	10100	590	2	4	0.19802	0.03921	0.19802	0.03921	0.19802	0.03921	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	10	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	10	0	100	0	100	0	10	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	999	1	0.0099	0.9901	0.00313	0.00313	0.01502	0.98498	0.00385	0.00385	25	1051	120	66	2647	287462	21827	20090	95	71327	866	50	385	116731	8411	84	107	28238	833	40	115	36710	714	41	5D0526E3
	18/12/16 01:01	18/12/16 01:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	9	0	100	0	10081	589	2	4	0.17855	0.03188	0.17855	0.03188	0.17855	0.03188	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	9	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	9	0	100	0	100	0	9	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	1000	0	0.00803	0.99197	0.00282	0.00282	0.009	0.991	0.00299	0.00299	19	770	115	54	1642	273188	21876	21209	85	67069	805	50	279	109779	8674	89	74	28253	782	38	118	10047	592	25	5D0526E3
	18/12/16 01:01	18/12/16 01:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	8	0	100	0	10064	588	2	4	0.15898	0.02528	0.15898	0.02528	0.15898	0.02528	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	8	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	8	0	100	0	100	0	8	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	999	1	0.00636	0.99364	0.00251	0.00251	0.00601	0.99399	0.00244	0.00244	24	1174	113	50	4103	191539	20106	15106	148	23472	660	31	1018	70774	8022	75	101	23285	728	38	110	16701	562	28	569586CE
	18/12/16 01:01	18/12/16 01:02	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	7	0	100	0	10049	587	2	4	0.13932	0.01941	0.13932	0.01941	0.13932	0.01941	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	7	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	7	0	100	0	100	0	7	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	1000	0	0.00488	0.99512	0.0022	0.0022	0.003	0.997	0.00173	0.00173	42	638	112	40	4122	182478	20194	14799	98	8577	590	24	1144	54235	8224	74	106	41864	684	39	117	7038	521	24	5D0526E3
	18/12/16 01:01	18/12/16 01:02	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	6	0	100	0	10036	586	2	4	0.11957	0.0143	0.11957	0.0143	0.11957	0.0143	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	6	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	6	0	100	0	100	0	6	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	999	1	0.00359	0.99641	0.00189	0.00189	0.002	0.998	0.00141	0.00141	30	807	109	40	1724	120523	20093	12772	101	6592	509	20	144	46341	8430	71	108	31677	578	35	110	6070	455	20	569586CE
	18/12/16 01:02	18/12/16 01:02	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	5	0	100	0	10025	585	2	4	0.09975	0.00995	0.09975	0.00995	0.09975	0.00995	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	5	20	0	20	100	20	0	20	50	50	50	50	50	50	50	50	5	0	100	0	100	0	5	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	1000	0	0.00249	0.99751	0.00158	0.00158	0.002	0.998	0.00141	0.00141	26	538	109	31	2796	144485	19857	13491	64	11847	476	24	1049	60053	8411	74	100	18993	533	29	107	14843	436	25	569586CE
